row_id,transaction_id,date,time,sku,location,channel,quantity,gross_revenue,net_revenue,vat,cost,gross_profit,discount_amount,discount_pct,is_return
ROW00071896,TXN0031333,2025-11-07,16:47:32,SKU0519,Store C,Retail,1.0,0.332,0.2678,0.0642,0.1194,0.1483,0.0,0.0,False
ROW00071901,TXN0031334,2025-11-07,17:07:01,SKU1629,Store C,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00072004,TXN0031368,2025-11-08,15:33:46,SKU0033,Store A,Retail,1.0,2.988,2.4097,0.5783,1.494,0.9157,0.0,0.0,False
ROW00072007,TXN0031368,2025-11-08,15:33:46,SKU1237,Store A,Retail,1.0,1.245,1.0041,0.2409,0.4897,0.5144,0.0,0.0,False
ROW00072020,TXN0031373,2025-11-08,16:08:01,SKU0583,Store A,Retail,1.0,0.166,0.1339,0.0321,0.0249,0.109,0.0,0.0,False
ROW00072046,TXN0031386,2025-11-08,17:49:06,SKU0992,Store A,Retail,1.0,0.83,0.6694,0.1606,0.3237,0.3457,0.0,0.0,False
ROW00072058,TXN0031392,2025-11-08,18:34:29,SKU1607,Store A,Retail,1.0,1.2699,1.0241,0.2458,0.664,0.3601,0.1411,0.1,False
ROW00072125,TXN0031429,2025-11-08,14:34:25,SKU1549,Store B,Retail,1.0,1.162,0.9371,0.2249,0.5063,0.4308,0.0,0.0,False
ROW00072168,TXN0031445,2025-11-08,16:24:41,SKU1559,Store B,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00072198,TXN0031454,2025-11-08,17:32:48,SKU1013,Store B,Retail,1.0,1.328,1.0709,0.2571,0.4648,0.6061,0.166,0.1111,False
ROW00072217,TXN0031463,2025-11-08,18:13:47,SKU1394,Store B,Retail,1.0,2.075,1.6734,0.4016,0.7138,0.9596,0.0,0.0,False
ROW00072220,TXN0031466,2025-11-08,18:20:38,SKU0821,Store B,Retail,5.0,0.83,0.6694,0.1606,0.3112,0.3581,0.0,0.0,False
ROW00072298,TXN0031500,2025-11-08,14:05:47,SKU1509,Store C,Retail,2.0,1.494,1.2048,0.2892,0.7636,0.4412,0.0,0.0,False
ROW00072312,TXN0031508,2025-11-08,15:00:45,SKU1615,Store C,Retail,1.0,1.411,1.1379,0.2731,0.664,0.4739,0.0,0.0,False
ROW00072316,TXN0031510,2025-11-08,15:21:40,SKU0070,Store C,Retail,1.0,1.577,1.2718,0.3052,0.6225,0.6493,0.0,0.0,False
ROW00072339,TXN0031516,2025-11-08,16:41:16,SKU0652,Store C,Retail,1.0,1.245,1.0041,0.2409,0.4084,0.5957,0.0,0.0,False
ROW00072372,TXN0031531,2025-11-08,18:05:39,SKU1443,Store C,Retail,1.0,0.913,0.7363,0.1767,0.4482,0.2881,0.0,0.0,False
ROW00072449,TXN0031556,2025-11-09,13:38:40,SKU1462,Store A,Retail,1.0,0.996,0.8032,0.1928,0.4233,0.3799,0.0,0.0,False
ROW00072463,TXN0031558,2025-11-09,13:49:08,SKU1332,Store A,Retail,3.0,4.0338,3.2531,0.7807,1.7181,1.535,0.4482,0.1,False
ROW00072465,TXN0031559,2025-11-09,13:53:01,SKU1615,Store A,Retail,1.0,1.411,1.1379,0.2731,0.664,0.4739,0.0,0.0,False
ROW00072468,TXN0031561,2025-11-09,13:59:15,SKU0728,Store A,Retail,1.0,2.1663,1.747,0.4193,0.8922,0.8547,0.2407,0.1,False
ROW00072534,TXN0031594,2025-11-09,17:33:45,SKU1327,Store A,Retail,1.0,1.411,1.1379,0.2731,0.6225,0.5154,0.0,0.0,False
ROW00072578,TXN0031612,2025-11-09,12:44:15,SKU0064,Store B,Retail,1.0,0.913,0.7363,0.1767,0.3735,0.3628,0.0,0.0,False
ROW00072614,TXN0031629,2025-11-09,16:22:51,SKU1418,Store B,Retail,2.0,1.1952,0.9639,0.2313,0.6142,0.3497,0.1328,0.1,False
ROW00072640,TXN0031641,2025-11-09,18:16:37,SKU0652,Store B,Retail,1.0,1.1205,0.9036,0.2169,0.4084,0.4953,0.1245,0.1,False
ROW00072642,TXN0031641,2025-11-09,18:16:37,SKU1009,Store B,Retail,1.0,1.3446,1.0844,0.2602,0.4399,0.6445,0.1494,0.1,False
ROW00072733,TXN0031670,2025-11-09,13:24:38,SKU1512,Store C,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00072744,TXN0031675,2025-11-09,13:29:38,SKU0088,Store C,Retail,1.0,0.913,0.7363,0.1767,0.3735,0.3628,0.0,0.0,False
ROW00072752,TXN0031679,2025-11-09,14:03:28,SKU1321,Store C,Retail,1.0,1.411,1.1379,0.2731,0.6225,0.5154,0.0,0.0,False
ROW00072785,TXN0031697,2025-11-09,17:08:46,SKU0317,Store C,Retail,1.0,1.411,1.1379,0.2731,0.7177,0.4202,0.0,0.0,False
ROW00072806,TXN0031706,2025-11-10,14:13:31,SKU0985,Store A,Retail,1.0,1.0458,0.8434,0.2024,0.5395,0.3039,0.1162,0.1,False
ROW00072827,TXN0031714,2025-11-10,16:29:45,SKU1739,Store A,Retail,1.0,0.747,0.6024,0.1446,0.3071,0.2953,0.0,0.0,False
ROW00072901,TXN0031747,2025-11-10,16:43:23,SKU0885,Store B,Retail,1.0,2.241,1.8072,0.4338,1.3446,0.4626,0.249,0.1,False
ROW00072908,TXN0031749,2025-11-10,16:45:06,SKU0841,Store B,Retail,1.0,0.2905,0.2343,0.0562,0.1909,0.0434,0.0,0.0,False
ROW00072950,TXN0031770,2025-11-10,14:25:23,SKU0552,Store C,Retail,1.0,1.328,1.0709,0.2571,0.6308,0.4401,0.0,0.0,False
ROW00072960,TXN0031774,2025-11-10,17:01:38,SKU1050,Store C,Retail,1.0,1.245,1.0041,0.2409,0.3234,0.6807,0.0,0.0,False
ROW00073012,TXN0031797,2025-11-11,16:11:18,SKU0153,Store A,Retail,1.0,0.3735,0.3012,0.0723,0.1231,0.1781,0.0,0.0,False
ROW00073044,TXN0031810,2025-11-11,19:04:12,SKU0821,Store A,Retail,4.0,0.5976,0.4819,0.1157,0.249,0.2329,0.0664,0.1,False
ROW00073065,TXN0031819,2025-11-11,11:51:40,SKU1766,Store B,Retail,1.0,1.7264,1.3922,0.3342,0.6391,0.7531,0.4316,0.2,False
ROW00073091,TXN0031833,2025-11-11,16:04:34,SKU0228,Store B,Retail,2.0,0.498,0.4016,0.0964,0.1203,0.2813,0.0,0.0,False
ROW00073129,TXN0031851,2025-11-11,11:46:03,SKU1319,Store C,Retail,-1.0,-2.324,-1.8742,-0.4498,-1.1288,-0.7454,0.0,0.0,True
ROW00073160,TXN0031859,2025-11-11,13:30:06,SKU1364,Store C,Retail,1.0,2.075,1.6734,0.4016,0.9047,0.7687,0.0,0.0,False
ROW00073161,TXN0031859,2025-11-11,13:30:06,SKU1383,Store C,Retail,1.0,3.154,2.5435,0.6105,1.4193,1.1242,0.0,0.0,False
ROW00073230,TXN0031882,2025-11-11,10:38:17,SKU0681,Warehouse,Wholesale,12.0,11.1154,8.964,2.1514,4.8804,4.0836,2.8286,0.2029,False
ROW00073284,TXN0031900,2025-11-12,17:08:53,SKU0553,Store A,Retail,1.0,1.328,1.0709,0.2571,0.6308,0.4401,0.0,0.0,False
ROW00073296,TXN0031905,2025-11-12,17:59:22,SKU1297,Store A,Retail,1.0,2.324,1.8742,0.4498,1.0043,0.8699,0.0,0.0,False
ROW00073345,TXN0031923,2025-11-12,16:32:45,SKU1090,Store B,Retail,1.0,2.407,1.9411,0.4659,0.996,0.9451,0.0,0.0,False
ROW00073374,TXN0031932,2025-11-12,17:39:52,SKU1332,Store B,Retail,1.0,1.3446,1.0844,0.2602,0.5727,0.5117,0.1494,0.1,False
ROW00073396,TXN0031933,2025-11-12,17:42:31,SKU1606,Store B,Retail,1.0,1.2699,1.0241,0.2458,0.664,0.3601,0.1411,0.1,False
ROW00073408,TXN0031939,2025-11-12,18:52:04,SKU0494,Store B,Retail,1.0,2.656,2.1419,0.5141,1.0707,1.0712,0.0,0.0,False
ROW00073436,TXN0031951,2025-11-12,11:58:29,SKU0100,Store C,Retail,10.0,2.324,1.8742,0.4498,0.7437,1.1305,0.166,0.0667,False
ROW00073437,TXN0031951,2025-11-12,11:58:29,SKU0247,Store C,Retail,2.0,3.154,2.5435,0.6105,1.5438,0.9997,0.0,0.0,False
ROW00073498,TXN0031983,2025-11-13,15:39:24,SKU0655,Store A,Retail,2.0,3.32,2.6774,0.6426,0.865,1.8124,0.0,0.0,False
ROW00073515,TXN0031989,2025-11-13,16:47:06,SKU1095,Store A,Retail,1.0,1.079,0.8702,0.2088,0.5729,0.2973,0.0,0.0,False
ROW00073562,TXN0032009,2025-11-13,12:59:53,SKU1613,Store B,Retail,1.0,1.411,1.1379,0.2731,0.664,0.4739,0.0,0.0,False
ROW00073579,TXN0032017,2025-11-13,14:32:56,SKU0318,Store B,Retail,3.0,4.233,3.4137,0.8193,2.1534,1.2604,0.0,0.0,False
ROW00073622,TXN0032042,2025-11-13,11:10:39,SKU1358,Store C,Retail,2.0,4.15,3.3468,0.8032,1.8094,1.5374,0.0,0.0,False
ROW00073647,TXN0032048,2025-11-13,12:43:19,SKU1640,Store C,Retail,1.0,4.897,3.9492,0.9478,2.407,1.5422,0.0,0.0,False
ROW00073690,TXN0032066,2025-11-13,10:44:34,SKU1622,Warehouse,Wholesale,100.0,59.76,48.1935,11.5665,28.0125,20.181,6.64,0.1,False
ROW00073698,TXN0032072,2025-11-14,12:16:25,SKU1636,Store A,Retail,1.0,5.6025,4.5181,1.0844,3.2204,1.2977,0.6225,0.1,False
ROW00073704,TXN0032074,2025-11-14,12:41:25,SKU1364,Store A,Retail,1.0,2.075,1.6734,0.4016,0.9047,0.7687,0.0,0.0,False
ROW00073721,TXN0032077,2025-11-14,12:59:12,SKU1694,Store A,Retail,2.0,2.49,2.0081,0.4819,1.1454,0.8627,0.0,0.0,False
ROW00073773,TXN0032098,2025-11-14,20:41:34,SKU1612,Store A,Retail,1.0,1.2699,1.0241,0.2458,0.664,0.3601,0.1411,0.1,False
ROW00073844,TXN0032125,2025-11-14,16:50:02,SKU1066,Store B,Retail,1.0,1.245,1.0041,0.2409,0.5071,0.4969,0.0,0.0,False
ROW00073854,TXN0032129,2025-11-14,18:21:09,SKU1724,Store B,Retail,1.0,3.32,2.6774,0.6426,1.5687,1.1087,0.0,0.0,False
ROW00073884,TXN0032141,2025-11-14,13:08:57,SKU0094,Store C,Retail,1.0,0.7304,0.5891,0.1413,0.3735,0.2156,0.1826,0.2,False
ROW00073932,TXN0032165,2025-11-14,19:01:14,SKU0666,Store C,Retail,1.0,3.8097,3.0723,0.7374,1.9123,1.16,0.4233,0.1,False
ROW00073951,TXN0032168,2025-11-14,09:21:20,SKU1787,Warehouse,Wholesale,240.0,563.1799,454.1773,109.0026,336.648,117.5293,134.0201,0.1922,False
ROW00073952,TXN0032169,2025-11-15,10:04:10,SKU0010,Store A,Retail,1.0,0.1494,0.1205,0.0289,0.015,0.1055,0.0166,0.1,False
ROW00073969,TXN0032176,2025-11-15,12:39:40,SKU0652,Store A,Retail,1.0,1.245,1.0041,0.2409,0.4084,0.5957,0.0,0.0,False
ROW00074022,TXN0032198,2025-11-15,16:29:31,SKU0551,Store A,Retail,1.0,2.0169,1.6266,0.3903,0.9545,0.6721,0.2241,0.1,False
ROW00074050,TXN0032213,2025-11-15,20:05:00,SKU0317,Store A,Retail,1.0,1.411,1.1379,0.2731,0.7177,0.4202,0.0,0.0,False
ROW00074112,TXN0032236,2025-11-15,14:38:01,SKU1509,Store B,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00074176,TXN0032256,2025-11-15,16:45:25,SKU1174,Store B,Retail,1.0,0.747,0.6024,0.1446,0.2573,0.3451,0.0,0.0,False
ROW00074193,TXN0032266,2025-11-15,18:14:06,SKU1384,Store B,Retail,1.0,0.996,0.8032,0.1928,0.4897,0.3135,0.0,0.0,False
ROW00074194,TXN0032267,2025-11-15,18:47:37,SKU0801,Store B,Retail,2.0,2.8386,2.2892,0.5494,1.245,1.0442,0.3154,0.1,False
ROW00074252,TXN0032295,2025-11-15,13:28:32,SKU1253,Store C,Retail,1.0,1.494,1.2048,0.2892,0.5976,0.6072,0.0,0.0,False
ROW00074274,TXN0032305,2025-11-15,14:38:17,SKU1787,Store C,Retail,1.0,2.905,2.3428,0.5622,1.4027,0.9401,0.0,0.0,False
ROW00074283,TXN0032309,2025-11-15,14:57:14,SKU0640,Store C,Retail,1.0,1.66,1.3387,0.3213,0.6201,0.7186,0.0,0.0,False
ROW00074366,TXN0032349,2025-11-15,19:19:04,SKU1766,Store C,Retail,1.0,2.158,1.7403,0.4177,0.6391,1.1012,0.0,0.0,False
ROW00074367,TXN0032350,2025-11-15,19:19:39,SKU1787,Store C,Retail,1.0,2.905,2.3428,0.5622,1.4027,0.9401,0.0,0.0,False
ROW00074375,TXN0032353,2025-11-16,11:46:21,SKU0652,Store A,Retail,1.0,1.245,1.0041,0.2409,0.4084,0.5957,0.0,0.0,False
ROW00074379,TXN0032354,2025-11-16,11:54:35,SKU0841,Store A,Retail,1.0,0.2905,0.2343,0.0562,0.1909,0.0434,0.0,0.0,False
ROW00074451,TXN0032379,2025-11-16,17:46:59,SKU1744,Store A,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00074487,TXN0032397,2025-11-16,14:31:06,SKU1326,Store B,Retail,1.0,1.411,1.1379,0.2731,0.6225,0.5154,0.0,0.0,False
ROW00074526,TXN0032414,2025-11-16,17:24:15,SKU0830,Store B,Retail,4.0,0.332,0.2678,0.0642,0.1315,0.1363,0.0,0.0,False
ROW00074531,TXN0032417,2025-11-16,17:43:27,SKU0540,Store B,Retail,1.0,1.328,1.0709,0.2571,0.6308,0.4401,0.0,0.0,False
ROW00074547,TXN0032424,2025-11-16,10:19:00,SKU0841,Store C,Retail,1.0,0.2905,0.2343,0.0562,0.1909,0.0434,0.0,0.0,False
ROW00074582,TXN0032430,2025-11-16,10:33:02,SKU0139,Store C,Retail,1.0,1.66,1.3387,0.3213,0.747,0.5917,0.0,0.0,False
ROW00074583,TXN0032430,2025-11-16,10:33:02,SKU1243,Store C,Retail,1.0,0.747,0.6024,0.1446,0.2905,0.3119,0.0,0.0,False
ROW00074639,TXN0032453,2025-11-16,13:05:21,SKU0540,Store C,Retail,1.0,1.328,1.0709,0.2571,0.6308,0.4401,0.0,0.0,False
ROW00074644,TXN0032453,2025-11-16,13:05:21,SKU1322,Store C,Retail,2.0,1.992,1.6065,0.3855,1.245,0.3615,0.83,0.2941,False
ROW00074664,TXN0032460,2025-11-16,13:57:08,SKU1509,Store C,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00074722,TXN0032492,2025-11-17,12:55:35,SKU1537,Store A,Retail,1.0,1.245,1.0041,0.2409,0.4814,0.5227,0.0,0.0,False
ROW00074741,TXN0032501,2025-11-17,16:03:37,SKU0474,Store A,Retail,1.0,0.415,0.3347,0.0803,0.1411,0.1936,0.0,0.0,False
ROW00074755,TXN0032508,2025-11-17,18:07:45,SKU1259,Store A,Retail,1.0,2.905,2.3428,0.5622,1.3529,0.9899,0.0,0.0,False
ROW00074798,TXN0032517,2025-11-17,10:38:35,SKU0401,Store B,Retail,2.0,4.648,3.7484,0.8996,2.241,1.5074,1.162,0.2,False
ROW00074835,TXN0032530,2025-11-17,14:09:55,SKU1787,Store B,Retail,1.0,2.905,2.3428,0.5622,1.4027,0.9401,0.0,0.0,False
ROW00074869,TXN0032550,2025-11-17,19:46:50,SKU0821,Store B,Retail,2.0,0.332,0.2678,0.0642,0.1245,0.1433,0.0,0.0,False
ROW00074881,TXN0032555,2025-11-17,12:51:50,SKU0534,Store C,Retail,1.0,1.162,0.9371,0.2249,0.5561,0.381,0.0,0.0,False
ROW00074913,TXN0032567,2025-11-17,18:12:24,SKU1384,Store C,Retail,1.0,0.996,0.8032,0.1928,0.4897,0.3135,0.0,0.0,False
ROW00074941,TXN0032581,2025-11-18,17:12:04,SKU0326,Store A,Retail,1.0,1.411,1.1379,0.2731,0.7176,0.4203,0.0,0.0,False
ROW00074944,TXN0032582,2025-11-18,17:28:02,SKU0551,Store A,Retail,1.0,2.0169,1.6266,0.3903,0.9545,0.6721,0.2241,0.1,False
ROW00075005,TXN0032603,2025-11-18,15:49:09,SKU1629,Store B,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00075017,TXN0032612,2025-11-18,16:28:10,SKU0821,Store B,Retail,4.0,0.664,0.5355,0.1285,0.249,0.2865,0.0,0.0,False
ROW00075069,TXN0032637,2025-11-18,18:09:19,SKU1327,Store C,Retail,1.0,1.411,1.1379,0.2731,0.6225,0.5154,0.0,0.0,False
ROW00075087,TXN0032641,2025-11-18,09:14:08,SKU1744,Warehouse,Wholesale,48.0,3.984,3.984,0.0,3.984,0.0,0.0,0.0,False
ROW00075109,TXN0032647,2025-11-19,12:41:22,SKU1424,Store A,Retail,2.0,0.498,0.4016,0.0964,0.1486,0.2531,0.0,0.0,False
ROW00075155,TXN0032669,2025-11-19,15:23:05,SKU1397,Store A,Retail,1.0,1.66,1.3387,0.3213,0.8466,0.4921,0.0,0.0,False
ROW00075191,TXN0032688,2025-11-19,15:55:37,SKU1090,Store B,Retail,1.0,2.407,1.9411,0.4659,0.996,0.9451,0.0,0.0,False
ROW00075216,TXN0032701,2025-11-19,17:10:01,SKU0323,Store B,Retail,1.0,1.411,1.1379,0.2731,0.7178,0.4201,0.0,0.0,False
ROW00075221,TXN0032702,2025-11-19,17:23:47,SKU1730,Store B,Retail,1.0,2.988,2.4097,0.5783,1.5687,0.841,0.332,0.1,False
ROW00075260,TXN0032715,2025-11-19,12:21:08,SKU0725,Store C,Retail,1.0,2.1663,1.747,0.4193,0.8674,0.8796,0.2407,0.1,False
ROW00075265,TXN0032718,2025-11-19,13:33:46,SKU0401,Store C,Retail,1.0,2.905,2.3428,0.5622,1.1205,1.2223,0.0,0.0,False
ROW00075324,TXN0032746,2025-11-20,16:05:02,SKU0189,Store A,Retail,1.0,0.249,0.2008,0.0482,0.0264,0.1744,0.0,0.0,False
ROW00075346,TXN0032753,2025-11-20,17:48:02,SKU1559,Store A,Retail,1.0,0.6723,0.5422,0.1301,0.3818,0.1604,0.0747,0.1,False
ROW00075409,TXN0032784,2025-11-20,16:32:39,SKU0551,Store B,Retail,1.0,2.0169,1.6266,0.3903,0.9545,0.6721,0.2241,0.1,False
ROW00075435,TXN0032791,2025-11-20,17:06:35,SKU1732,Store B,Retail,1.0,1.826,1.4726,0.3534,0.8466,0.626,0.0,0.0,False
ROW00075459,TXN0032803,2025-11-20,18:52:58,SKU0910,Store B,Retail,1.0,4.067,3.2798,0.7872,2.0999,1.1799,0.0,0.0,False
ROW00075463,TXN0032805,2025-11-20,10:25:22,SKU0806,Store C,Retail,1.0,1.328,1.0709,0.2571,0.2739,0.797,0.0,0.0,False
ROW00075507,TXN0032814,2025-11-20,13:12:26,SKU1790,Store C,Retail,1.0,2.905,2.3428,0.5622,1.4027,0.9401,0.0,0.0,False
ROW00075535,TXN0032832,2025-11-20,16:28:47,SKU1089,Store C,Retail,1.0,0.996,0.8032,0.1928,0.4482,0.355,0.0,0.0,False
ROW00075546,TXN0032835,2025-11-20,16:49:45,SKU1466,Store C,Retail,1.0,3.154,2.5435,0.6105,1.2865,1.257,0.0,0.0,False
ROW00075633,TXN0032873,2025-11-21,17:42:40,SKU0152,Store A,Retail,2.0,0.747,0.6024,0.1446,0.2462,0.3562,0.0,0.0,False
ROW00075640,TXN0032876,2025-11-21,17:48:19,SKU0984,Store A,Retail,1.0,1.992,1.6065,0.3855,0.913,0.6935,0.0,0.0,False
ROW00075678,TXN0032887,2025-11-21,13:35:38,SKU0463,Store B,Retail,1.0,0.498,0.4016,0.0964,0.1577,0.2439,0.0,0.0,False
ROW00075680,TXN0032887,2025-11-21,13:35:38,SKU1549,Store B,Retail,2.0,2.324,1.8742,0.4498,1.0126,0.8616,0.0,0.0,False
ROW00075752,TXN0032919,2025-11-21,19:21:53,SKU0708,Store B,Retail,1.0,0.8964,0.7229,0.1735,0.366,0.3569,0.0996,0.1,False
ROW00075836,TXN0032954,2025-11-21,17:15:00,SKU0182,Store C,Retail,4.0,0.166,0.1339,0.0321,0.077,0.0569,0.498,0.75,False
ROW00075839,TXN0032954,2025-11-21,17:15:00,SKU1174,Store C,Retail,2.0,1.3446,1.0844,0.2602,0.5146,0.5698,0.1494,0.1,False
ROW00075867,TXN0032960,2025-11-21,18:32:28,SKU0803,Store C,Retail,1.0,1.328,1.0709,0.2571,0.2407,0.8302,0.0,0.0,False
ROW00075872,TXN0032962,2025-11-21,18:52:17,SKU0821,Store C,Retail,1.0,0.166,0.1339,0.0321,0.0622,0.0716,0.0,0.0,False
ROW00075933,TXN0032984,2025-11-22,14:48:32,SKU1195,Store A,Retail,1.0,3.32,2.6774,0.6426,1.9165,0.7609,0.0,0.0,False
ROW00075936,TXN0032985,2025-11-22,15:00:33,SKU1327,Store A,Retail,1.0,1.411,1.1379,0.2731,0.6225,0.5154,0.0,0.0,False
ROW00075947,TXN0032988,2025-11-22,15:03:09,SKU1322,Store A,Retail,1.0,1.411,1.1379,0.2731,0.6225,0.5154,0.0,0.0,False
ROW00075987,TXN0033016,2025-11-22,18:43:23,SKU0100,Store A,Retail,6.0,1.328,1.0709,0.2571,0.4462,0.6247,0.166,0.1111,False
ROW00076027,TXN0033034,2025-11-22,13:46:25,SKU0451,Store B,Retail,1.0,1.66,1.3387,0.3213,0.459,0.8797,0.0,0.0,False
ROW00076029,TXN0033036,2025-11-22,13:56:28,SKU1048,Store B,Retail,1.0,1.245,1.0041,0.2409,0.4281,0.5759,0.0,0.0,False
ROW00076088,TXN0033065,2025-11-22,17:12:32,SKU0831,Store B,Retail,1.0,0.498,0.4016,0.0964,0.1701,0.2315,0.0,0.0,False
ROW00076107,TXN0033070,2025-11-22,17:31:11,SKU1274,Store B,Retail,2.0,3.32,2.6774,0.6426,1.7098,0.9676,0.0,0.0,False
ROW00076174,TXN0033102,2025-11-22,13:27:52,SKU0189,Store C,Retail,1.0,0.249,0.2008,0.0482,0.0264,0.1744,0.0,0.0,False
ROW00076186,TXN0033105,2025-11-22,13:40:45,SKU0509,Store C,Retail,1.0,1.992,1.6065,0.3855,0.6432,0.9632,0.0,0.0,False
ROW00076202,TXN0033113,2025-11-22,14:25:57,SKU1767,Store C,Retail,1.0,2.158,1.7403,0.4177,0.6391,1.1012,0.0,0.0,False
ROW00076221,TXN0033125,2025-11-22,14:58:44,SKU1049,Store C,Retail,1.0,1.245,1.0041,0.2409,0.3583,0.6457,0.0,0.0,False
ROW00076261,TXN0033144,2025-11-22,16:42:16,SKU1297,Store C,Retail,1.0,2.324,1.8742,0.4498,1.0043,0.8699,0.0,0.0,False
ROW00076302,TXN0033164,2025-11-23,10:42:04,SKU0145,Store A,Retail,1.0,0.3735,0.3012,0.0723,0.1231,0.1781,0.0,0.0,False
ROW00076335,TXN0033180,2025-11-23,15:23:47,SKU1077,Store A,Retail,2.0,3.32,2.6774,0.6426,1.3114,1.366,0.0,0.0,False
ROW00076351,TXN0033184,2025-11-23,16:15:58,SKU0810,Store A,Retail,1.0,0.166,0.1339,0.0321,0.0498,0.0841,0.083,0.3333,False
ROW00076421,TXN0033214,2025-11-23,14:23:12,SKU1737,Store B,Retail,1.0,0.747,0.6024,0.1446,0.3071,0.2953,0.0,0.0,False
ROW00076425,TXN0033215,2025-11-23,15:00:51,SKU0152,Store B,Retail,1.0,0.3735,0.3012,0.0723,0.1231,0.1781,0.0,0.0,False
ROW00076448,TXN0033225,2025-11-23,16:12:03,SKU1724,Store B,Retail,1.0,2.988,2.4097,0.5783,1.5687,0.841,0.332,0.1,False
ROW00076487,TXN0033238,2025-11-23,18:14:38,SKU1701,Store B,Retail,1.0,1.079,0.8702,0.2088,0.4897,0.3805,0.0,0.0,False
ROW00076506,TXN0033248,2025-11-23,10:18:14,SKU0989,Store C,Retail,1.0,2.49,2.0081,0.4819,1.1205,0.8876,0.0,0.0,False
ROW00076532,TXN0033254,2025-11-23,10:31:02,SKU0635,Store C,Retail,1.0,1.992,1.6065,0.3855,0.7138,0.8927,0.0,0.0,False
ROW00076561,TXN0033267,2025-11-23,12:16:51,SKU0139,Store C,Retail,1.0,1.66,1.3387,0.3213,0.747,0.5917,0.0,0.0,False
ROW00076621,TXN0033292,2025-11-23,14:20:54,SKU0540,Store C,Retail,1.0,1.328,1.0709,0.2571,0.6308,0.4401,0.0,0.0,False
ROW00076634,TXN0033295,2025-11-23,14:31:36,SKU1239,Store C,Retail,1.0,0.83,0.6694,0.1606,0.415,0.2544,0.332,0.2857,False
ROW00076655,TXN0033304,2025-11-23,15:02:07,SKU1547,Store C,Retail,1.0,0.83,0.6694,0.1606,0.3154,0.354,0.0,0.0,False
ROW00076669,TXN0033311,2025-11-23,15:29:46,SKU1014,Store C,Retail,1.0,1.494,1.2048,0.2892,0.4648,0.74,0.0,0.0,False
ROW00076685,TXN0033321,2025-11-23,15:45:26,SKU1492,Store C,Retail,1.0,0.996,0.8032,0.1928,0.4233,0.3799,0.0,0.0,False
ROW00076796,TXN0033372,2025-11-24,16:48:52,SKU1671,Store A,Retail,1.0,1.743,1.4056,0.3374,0.8964,0.5092,0.0,0.0,False
ROW00076816,TXN0033383,2025-11-24,18:42:20,SKU1485,Store A,Retail,5.0,1.245,1.0041,0.2409,0.6391,0.365,0.415,0.25,False
ROW00076836,TXN0033395,2025-11-24,14:17:12,SKU0830,Store B,Retail,2.0,0.166,0.1339,0.0321,0.0657,0.0681,0.0,0.0,False
ROW00076851,TXN0033402,2025-11-24,15:48:54,SKU0053,Store B,Retail,1.0,1.494,1.2048,0.2892,0.8051,0.3997,0.166,0.1,False
ROW00076932,TXN0033445,2025-11-24,19:13:29,SKU1614,Store C,Retail,1.0,1.411,1.1379,0.2731,0.664,0.4739,0.0,0.0,False
ROW00076998,TXN0033466,2025-11-25,17:29:21,SKU1786,Store A,Retail,1.0,3.237,2.6105,0.6265,2.158,0.4525,1.66,0.339,False
ROW00077024,TXN0033474,2025-11-25,19:10:27,SKU1404,Store A,Retail,1.0,0.8964,0.7229,0.1735,0.3726,0.3503,0.0996,0.1,False
ROW00077032,TXN0033475,2025-11-25,20:15:35,SKU1510,Store A,Retail,1.0,0.747,0.6024,0.1446,0.3818,0.2206,0.0,0.0,False
ROW00077054,TXN0033490,2025-11-25,15:05:16,SKU1612,Store B,Retail,1.0,1.2699,1.0241,0.2458,0.664,0.3601,0.1411,0.1,False
ROW00077079,TXN0033501,2025-11-25,18:04:53,SKU1384,Store B,Retail,1.0,0.996,0.8032,0.1928,0.4897,0.3135,0.0,0.0,False
ROW00077105,TXN0033513,2025-11-25,13:53:53,SKU0008,Store C,Retail,2.0,1.162,0.9371,0.2249,0.4188,0.5183,0.0,0.0,False
ROW00077151,TXN0033528,2025-11-25,11:16:11,SKU1068,Warehouse,Wholesale,15.0,14.6661,11.8275,2.8386,6.5612,5.2663,5.2539,0.2637,False
ROW00077187,TXN0033542,2025-11-26,15:26:58,SKU0325,Store A,Retail,1.0,1.411,1.1379,0.2731,0.7178,0.4201,0.0,0.0,False
ROW00077206,TXN0033547,2025-11-26,17:00:17,SKU0152,Store A,Retail,1.0,0.3735,0.3012,0.0723,0.1231,0.1781,0.0,0.0,False
ROW00077237,TXN0033552,2025-11-26,17:48:57,SKU1609,Store A,Retail,1.0,1.411,1.1379,0.2731,0.664,0.4739,0.0,0.0,False
