period,sku,location,retail_price,retail_price_net,avg_qty,min_qty,max_qty,current_qty,current_retail_value,current_cost_value,unit_cost,purchase_price,product_name,unit,unit_description,stock_group,supplier
2026-01-01,SKU0988,Store C,1.328,1.0709,0.0,0.0,0.0,16.0,21.248,7.968,0.0,0.0,Product 0988,TK,TK(128)G,CANDYLAND,Supplier 69
2026-01-01,SKU0990,Store A,1.328,1.0709,6.87,5.0,10.0,0.0,0.0,0.0,0.5894,0.5894,Product 0990,TK,TK(125)G,CANDYLAND,Supplier 46
2026-01-01,SKU0998,Store B,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0998,TK,TK(100)G,CANDYLAND,Supplier 42
2026-01-01,SKU0999,Store B,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0999,TK,TK(100)G,CANDYLAND,Supplier 42
2026-01-01,SKU1003,Store A,1.577,1.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1003,TK,TK(57)G,CANDYLAND,Supplier 19
2026-01-01,SKU1007,Store B,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1007,TK,TK(450)ML,CANDYLAND,Supplier 03
2026-01-01,SKU1008,Store C,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1008,TK,TK(450)ML,CANDYLAND,Supplier 03
2026-01-01,SKU1010,Store C,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1010,TK,TK(500)ML,CANDYLAND,Supplier 03
2026-01-01,SKU1013,Store A,1.328,1.0709,24.451,17.0,31.0,28.0,37.184,13.0144,0.4648,0.4648,Product 1013,TK,TK(500)ML,CANDYLAND,Supplier 03
2026-01-01,SKU1021,Store B,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1021,TK,TK(330)ML,CANDYLAND,Supplier 03
2026-01-01,SKU1026,Store B,0.747,0.6024,12.096,0.0,24.0,9.0,6.723,2.988,0.332,0.332,Product 1026,TK,TK(100)G,CANDYLAND,Supplier 11
2026-01-01,SKU1045,Store B,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1045,TK,TK(750)ML,CANDYLAND,Supplier 03
2026-01-01,SKU1045,Store C,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1045,TK,TK(750)ML,CANDYLAND,Supplier 03
2026-01-01,SKU1047,Store B,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1047,TK,TK(98)G,CANDYLAND,Supplier 23
2026-01-01,SKU1071,Warehouse,1.328,1.0709,0.0,0.0,0.0,1293.0,1717.104,525.0045,0.0,0.0,Product 1071,TK,TK(60)G,CANDYLAND,Supplier 02
2026-01-01,SKU1079,Store C,1.577,1.2718,11.483,11.0,13.0,33.0,52.041,12.4624,0.3776,0.3776,Product 1079,TK,TK(40)G,CANDYLAND,Supplier 02
2026-01-01,SKU1081,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1081,TK,TK(50)G,CANDYLAND,Supplier 02
2026-01-01,SKU1084,Store B,1.245,1.0041,2.354,0.0,5.0,15.0,18.675,4.7933,0.3196,0.3196,Product 1084,TK,TK(25)G,CANDYLAND,Supplier 02
2026-01-01,SKU1089,Store C,0.996,0.8032,7.548,7.0,9.0,0.0,0.0,0.0,0.4482,0.4482,Product 1089,TK,TK(10)G,CANDYLAND,Supplier 51
2026-01-01,SKU1096,Store C,1.494,1.2048,0.0,0.0,0.0,10.0,14.94,4.15,0.0,0.0,Product 1096,TK,TK(40)G,CANDYLAND,Supplier 09
2026-01-01,SKU1103,Store B,0.1245,0.1004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1103,TK,TK(9)G,CANDYLAND,Supplier 59
2026-01-01,SKU1107,Store B,0.249,0.2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1107,TK,TK(12)G,CANDYLAND,Multiple suppliers
2026-01-01,SKU1110,Store C,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1110,TK,TK(75)G,CANDYLAND,Supplier 41
2026-01-01,SKU1111,Warehouse,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1111,TK,TK(75)G,CANDYLAND,Supplier 41
2026-01-01,SKU1121,Store C,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1121,TK,TK(125)G,CANDYLAND,Supplier 26
2026-01-01,SKU1126,Store C,6.142,4.9532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1126,TK,TK(250)G,CANDYLAND,Supplier 26
2026-01-01,SKU1129,Warehouse,6.225,5.0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1129,TK,TK(250)G,CANDYLAND,Supplier 26
2026-01-01,SKU1138,Warehouse,7.47,6.0242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1138,TK,TK(250)G,CANDYLAND,Supplier 26
2026-01-01,SKU1139,Store B,6.225,5.0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1139,TK,TK(250)G,CANDYLAND,Supplier 26
2026-01-01,SKU1144,Store C,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1144,TK,TK(150)G,CANDYLAND,Supplier 26
2026-01-01,SKU1145,Store C,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1145,TK,TK(150)G,CANDYLAND,Supplier 26
2026-01-01,SKU1149,Warehouse,2.407,1.9411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1149,TK,TK(165)G,CANDYLAND,Supplier 26
2026-01-01,SKU1153,Store C,14.027,11.3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1153,TK,TK(745)G,CANDYLAND,Supplier 34
2026-01-01,SKU1153,Warehouse,14.027,11.3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1153,TK,TK(745)G,CANDYLAND,Supplier 34
2026-01-01,SKU1154,Warehouse,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1154,TK,TK(125)G,CANDYLAND,Supplier 26
2026-01-01,SKU1158,Store B,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1158,TK,TK(125)G,CANDYLAND,Supplier 26
2026-01-01,SKU1162,Store A,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1162,TK,TK(125)G,CANDYLAND,Supplier 26
2026-01-01,SKU1164,Warehouse,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1164,TK,TK(125)G,CANDYLAND,Supplier 26
2026-01-01,SKU1166,Store C,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1166,TK,TK(125)G,CANDYLAND,Supplier 26
2026-01-01,SKU1169,Store C,2.656,2.1419,9.129,5.0,13.0,0.0,0.0,0.0,1.245,1.245,Product 1169,TK,TK(175)G,CANDYLAND,Supplier 34
2026-01-01,SKU1171,Store A,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1171,TK,TK(100)G,CANDYLAND,Supplier 26
2026-01-01,SKU1175,Store A,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1175,TK,TK(150)G,CANDYLAND,Supplier 34
2026-01-01,SKU1179,Store A,2.656,2.1419,5.193,3.0,8.0,0.0,0.0,0.0,1.2452,1.2452,Product 1179,TK,TK(175)G,CANDYLAND,Supplier 34
2026-01-01,SKU1190,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1190,TK,TK(150)G,CANDYLAND,Supplier 48
2026-01-01,SKU1201,Store B,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1201,TK,TK(75)G,CANDYLAND,Supplier 41
2026-01-01,SKU1202,Store C,2.49,2.0081,0.0,0.0,0.0,5.0,12.45,6.1835,0.0,0.0,Product 1202,TK,TK(195)G,CANDYLAND,Multiple suppliers
2026-01-01,SKU1203,Store C,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1203,TK,TK(75)G,CANDYLAND,Supplier 41
2026-01-01,SKU1220,Store C,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1220,TK,TK(75)G,CANDYLAND,Supplier 41
2026-01-01,SKU1223,Store A,1.992,1.6065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1223,TK,TK(120)G,CANDYLAND,Supplier 17
2026-01-01,SKU1228,Warehouse,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1228,TK,TK(135)G,CANDYLAND,Supplier 50
2026-01-01,SKU1231,Warehouse,0.166,0.1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1231,TK,TK(7)G,CANDYLAND,Supplier 19
2026-01-01,SKU1232,Store C,0.332,0.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1232,TK,TK(14)G,CANDYLAND,Supplier 19
2026-01-01,SKU1242,Store C,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1242,TK,TK(100)G,CANDYLAND,Supplier 30
2026-01-01,SKU1251,Store B,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1251,TK,TK(150)G,CANDYLAND,Supplier 24
2026-01-01,SKU1262,Store B,2.324,1.8742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1262,TK,TK(200)G,CANDYLAND,Supplier 24
2026-01-01,SKU1267,Warehouse,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1267,TK,TK(100)G,CANDYLAND,Supplier 24
2026-01-01,SKU1269,Store C,1.494,1.2048,0.0,0.0,0.0,4.0,5.976,2.5564,0.0,0.0,Product 1269,TK,TK(125)G,CANDYLAND,Supplier 24
2026-01-01,SKU1275,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1275,TK,TK(75)G,CANDYLAND,Supplier 24
2026-01-01,SKU1285,Store B,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1285,TK,TK(100)G,CANDYLAND,Supplier 24
2026-01-01,SKU1289,Store C,2.241,1.8072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1289,TK,TK(26)G,CANDYLAND,Supplier 77
2026-01-01,SKU1306,Store A,4.15,3.3468,0.0,0.0,0.0,4.0,16.6,7.636,0.0,0.0,Product 1306,TK,TK(250)G,CANDYLAND,Supplier 12
2026-01-01,SKU1312,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1312,TK,TK(55)G,CANDYLAND,Supplier 24
2026-01-01,SKU1319,Store A,2.324,1.8742,12.903,10.0,16.0,12.0,27.888,11.9935,1.1288,1.1288,Product 1319,TK,TK(100)G,CANDYLAND,Supplier 24
2026-01-01,SKU1328,Store A,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1328,TK,TK(150)ML,CANDYLAND,Supplier 03
2026-01-01,SKU1331,Store B,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1331,TK,TK(240)ML,CANDYLAND,Supplier 03
2026-01-01,SKU1337,Store A,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1337,TK,TK(240)ML,CANDYLAND,Supplier 03
2026-01-01,SKU1349,Store B,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1349,TK,TK(75)G,CANDYLAND,Supplier 24
2026-01-01,SKU1358,Store A,2.075,1.6734,10.419,9.0,11.0,16.0,33.2,12.616,0.9047,0.9047,Product 1358,TK,TK(75)G,CANDYLAND,Supplier 24
2026-01-01,SKU1358,Store B,2.075,1.6734,17.741,17.0,19.0,20.0,41.5,15.77,0.9048,0.9048,Product 1358,TK,TK(75)G,CANDYLAND,Supplier 24
2026-01-01,SKU1363,Store C,2.241,1.8072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1363,TK,TK(180)G,CANDYLAND,Supplier 24
2026-01-01,SKU1373,Store C,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1373,TK,TK(20)G,CANDYLAND,Supplier 17
2026-01-01,SKU1387,Store A,2.407,1.9411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1387,TK,TK(80)G,CANDYLAND,Supplier 59
2026-01-01,SKU1397,Warehouse,1.66,1.3387,7.419,0.0,30.0,0.0,0.0,0.0,0.8466,0.8466,Product 1397,TK,TK(175)G,CANDYLAND,Supplier 24
2026-01-01,SKU1404,Store A,0.996,0.8032,58.387,46.0,69.0,179.0,178.284,68.1936,0.3726,0.3726,Product 1404,TK,TK(25)G,CANDYLAND,Multiple suppliers
2026-01-01,SKU1411,Warehouse,2.905,2.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1411,TK,TK(400)G,CANDYLAND,Supplier 24
2026-01-01,SKU1413,Store C,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1413,TK,TK(200)G,CANDYLAND,Supplier 24
2026-01-01,SKU1414,Warehouse,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1414,TK,TK(180)G,CANDYLAND,Supplier 24
2026-01-01,SKU1415,Store B,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1415,TK,TK(180)G,CANDYLAND,Supplier 24
2026-01-01,SKU1418,Store A,0.664,0.5355,48.806,24.0,59.0,45.0,29.88,13.5207,0.3071,0.3071,Product 1418,TK,"TK(21,5)G",CANDYLAND,Supplier 24
2026-01-01,SKU1419,Store A,0.664,0.5355,44.258,42.0,47.0,30.0,19.92,8.964,0.3071,0.3071,Product 1419,TK,"TK(21,5)G",CANDYLAND,Supplier 24
2026-01-01,SKU1420,Store B,0.913,0.7363,23.516,22.0,27.0,22.0,20.086,9.8604,0.4482,0.4482,Product 1420,TK,TK(20)G,CANDYLAND,Supplier 24
2026-01-01,SKU1431,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1431,TK,TK(8)G,CANDYLAND,Supplier 63
2026-01-01,SKU1436,Store B,0.249,0.2008,106.161,81.0,119.0,33.0,8.217,2.4514,0.0743,0.0743,Product 1436,TK,TK(11)G,CANDYLAND,Multiple suppliers
2026-01-01,SKU1436,Warehouse,0.249,0.2008,0.0,0.0,0.0,1980.0,493.02,147.0843,0.0,0.0,Product 1436,TK,TK(11)G,CANDYLAND,Multiple suppliers
2026-01-01,SKU1438,Warehouse,1.6185,1.3053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1438,TK,TK(120)G,CANDYLAND,Supplier 17
2026-01-01,SKU1441,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1441,TK,TK(150)G,CANDYLAND,Supplier 24
2026-01-01,SKU1447,Store C,0.996,0.8032,2.516,0.0,10.0,0.0,0.0,0.0,0.4814,0.4814,Product 1447,TK,TK(230)ML,CANDYLAND,Supplier 24
2026-01-01,SKU1449,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1449,TK,TK(125)G,CANDYLAND,Supplier 24
2026-01-01,SKU1451,Store A,2.324,1.8742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1451,TK,TK(75)G,CANDYLAND,Supplier 24
2026-01-01,SKU1463,Warehouse,0.996,0.8032,31.935,0.0,90.0,0.0,0.0,0.0,0.4233,0.4233,Product 1463,TK,TK(80)G,CANDYLAND,Supplier 24
2026-01-01,SKU1483,Store B,1.245,1.0041,13.935,8.0,16.0,7.0,8.715,3.7184,0.5312,0.5312,Product 1483,TK,TK(170)G,CANDYLAND,Supplier 24
2026-01-01,SKU1487,Store B,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1487,TK,TK(20)G,CANDYLAND,Supplier 24
2026-01-01,SKU1493,Store C,0.83,0.6694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1493,TK,TK(150)G,CANDYLAND,Supplier 24
2026-01-01,SKU1497,Store C,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1497,TK,TK(150)G,CANDYLAND,Supplier 24
2026-01-01,SKU1501,Store C,1.245,1.0041,30.838,27.0,38.0,29.0,36.105,14.2013,0.4897,0.4897,Product 1501,TK,TK(40)G,CANDYLAND,Multiple suppliers
2026-01-01,SKU1503,Store B,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1503,TK,TK(125)G,CANDYLAND,Supplier 24
2026-01-01,SKU1510,Warehouse,0.83,0.6694,42.58,0.0,120.0,24.0,19.92,9.1632,0.3818,0.3818,Product 1510,TK,TK(200)ML,CANDYLAND,Supplier 24
2026-01-01,SKU1524,Store A,2.075,1.6734,10.741,6.0,30.0,23.0,47.725,21.3808,0.9297,0.9297,Product 1524,TK,TK(20)G,CANDYLAND,Supplier 24
2026-01-01,SKU1529,Store B,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1529,TK,TK(17)G,CANDYLAND,Supplier 24
2026-01-01,SKU1531,Store C,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1531,TK,TK(17)G,CANDYLAND,Supplier 24
2026-01-01,SKU1537,Store B,1.245,1.0041,4.741,0.0,34.0,0.0,0.0,0.0,0.4815,0.4815,Product 1537,TK,TK(42)G,CANDYLAND,Supplier 24
2026-01-01,SKU1542,Store B,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1542,TK,TK(100)G,CANDYLAND,Supplier 24
2026-01-01,SKU1542,Warehouse,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1542,TK,TK(100)G,CANDYLAND,Supplier 24
2026-01-01,SKU1544,Store C,1.66,1.3387,7.419,7.0,8.0,6.0,9.96,4.8306,0.8051,0.8051,Product 1544,TK,TK(84)G,CANDYLAND,Supplier 24
2026-01-01,SKU1554,Warehouse,2.905,2.3428,5.935,0.0,24.0,0.0,0.0,0.0,1.4028,1.4028,Product 1554,TK,TK(400)G,CANDYLAND,Supplier 24
2026-01-01,SKU1558,Store C,0.83,0.6694,33.87,33.0,35.0,28.0,23.24,10.6904,0.3818,0.3818,Product 1558,TK,TK(200)ML,CANDYLAND,Supplier 24
2026-01-01,SKU1560,Warehouse,0.913,0.7363,0.0,0.0,0.0,48.0,43.824,19.5216,0.0,0.0,Product 1560,TK,"TK(17,5)G",CANDYLAND,Supplier 24
2026-01-01,SKU1565,Store B,0.747,0.6024,4.774,0.0,24.0,9.0,6.723,2.6145,0.2905,0.2905,Product 1565,TK,TK(22)G,CANDYLAND,Supplier 24
2026-01-01,SKU1568,Warehouse,1.162,0.9371,13.741,0.0,48.0,0.0,0.0,0.0,0.5063,0.5063,Product 1568,TK,TK(60)G,CANDYLAND,Supplier 24
2026-01-01,SKU1573,Store A,2.988,2.4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1573,TK,"TK(46,8)G",CANDYLAND,Supplier 24
2026-01-01,SKU1587,Warehouse,1.328,1.0709,0.0,0.0,0.0,18.0,23.904,9.1134,0.0,0.0,Product 1587,TK,TK(135)G,CANDYLAND,Supplier 46
2026-01-01,SKU1592,Store A,1.162,0.9371,23.709,7.0,31.0,0.0,0.0,0.0,0.4543,0.4543,Product 1592,TK,TK(345)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1592,Store C,1.162,0.9371,25.967,22.0,28.0,0.0,0.0,0.0,0.4301,0.4301,Product 1592,TK,TK(345)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1596,Store C,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1596,TK,TK(345)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1599,Store B,2.656,2.1419,0.0,0.0,0.0,3.0,7.968,4.1085,0.0,0.0,Product 1599,TK,TK(360)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1602,Store A,1.328,1.0709,2.0,0.0,5.0,0.0,0.0,0.0,0.7885,0.7885,Product 1602,TK,TK(85)G,CANDYLAND,Supplier 07
2026-01-01,SKU1605,Store A,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1605,TK,TK(250)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1607,Store A,1.411,1.1379,23.451,22.0,25.0,0.0,0.0,0.0,0.664,0.664,Product 1607,TK,TK(330)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1608,Store B,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1608,TK,TK(330)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1610,Store C,1.411,1.1379,17.096,15.0,22.0,17.0,23.987,11.288,0.664,0.664,Product 1610,TK,TK(330)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1613,Store A,1.411,1.1379,27.161,25.0,28.0,0.0,0.0,0.0,0.664,0.664,Product 1613,TK,TK(330)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1615,Warehouse,1.411,1.1379,0.0,0.0,0.0,24.0,33.864,15.936,0.0,0.0,Product 1615,TK,TK(330)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1616,Store C,1.411,1.1379,13.0,10.0,16.0,22.0,31.042,14.608,0.664,0.664,Product 1616,TK,TK(330)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1619,Warehouse,0.996,0.8032,7.258,0.0,15.0,0.0,0.0,0.0,0.498,0.498,Product 1619,TK,TK(250)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1625,Store B,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1625,TK,TK(330)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1625,Store C,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1625,TK,TK(330)ML,CANDYLAND,Supplier 07
2026-01-01,SKU1633,Store C,4.897,3.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1633,TK,TK(200)G,CANDYLAND,Supplier 75
2026-01-01,SKU1637,Store B,6.225,5.0202,0.29,0.0,1.0,0.0,0.0,0.0,2.9663,2.9663,Product 1637,TK,TK(300)G,CANDYLAND,Supplier 75
2026-01-01,SKU1638,Warehouse,4.897,3.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1638,TK,TK(140)G,CANDYLAND,Supplier 75
2026-01-01,SKU1639,Store C,4.897,3.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1639,TK,TK(140)G,CANDYLAND,Supplier 75
2026-01-01,SKU1639,Warehouse,4.897,3.9492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1639,TK,TK(140)G,CANDYLAND,Supplier 75
2026-01-01,SKU1641,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1641,TK,TK(50)G,CANDYLAND,Supplier 75
2026-01-01,SKU1653,Warehouse,0.415,0.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1653,TK,TK(500)ML,CANDYLAND,Supplier 53
2026-01-01,SKU1655,Store A,0.415,0.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1655,TK,TK(500)ML,CANDYLAND,Supplier 53
2026-01-01,SKU1660,Warehouse,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1660,TK,TK(83)ML,CANDYLAND,Supplier 18
2026-01-01,SKU1665,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1665,TK,TK(150)G,CANDYLAND,Supplier 76
2026-01-01,SKU1672,Store B,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1672,TK,TK(86)G,CANDYLAND,Supplier 76
2026-01-01,SKU1677,Store C,0.83,0.6694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1677,TK,TK(18)ML,CANDYLAND,Supplier 18
2026-01-01,SKU1680,Store B,1.66,1.3387,20.87,20.0,22.0,7.0,11.62,4.1832,0.5976,0.5976,Product 1680,TK,TK(25)G,CANDYLAND,Supplier 18
2026-01-01,SKU1702,Store A,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1702,TK,"TK(55,2)G",CANDYLAND,Supplier 74
2026-01-01,SKU1708,Store C,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1708,TK,TK(26)G,CANDYLAND,Supplier 74
2026-01-01,SKU1710,Store B,1.328,1.0709,0.0,0.0,0.0,17.0,22.576,8.6071,0.0,0.0,Product 1710,TK,TK(128)G,CANDYLAND,Supplier 46
2026-01-01,SKU1718,Store C,1.577,1.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1718,TK,"TK(119,6)G",CANDYLAND,Supplier 74
2026-01-01,SKU1722,Store C,0.332,0.2678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1722,TK,TK(39)G,CANDYLAND,Supplier 09
2026-01-01,SKU1730,Warehouse,3.32,2.6774,111.096,60.0,192.0,0.0,0.0,0.0,1.5687,1.5687,Product 1730,TK,TK(120)G,CANDYLAND,Supplier 09
2026-01-01,SKU1738,Store C,0.747,0.6024,9.774,6.0,15.0,0.0,0.0,0.0,0.3071,0.3071,Product 1738,TK,"TK(13,8)G",CANDYLAND,Supplier 09
2026-01-01,SKU1739,Store A,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1739,TK,"TK(13,8)G",CANDYLAND,Supplier 09
2026-01-01,SKU1743,Warehouse,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1743,TK,TK,CANDYLAND,Supplier 43
2026-01-01,SKU1746,Store A,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1746,TK,TK(112)G,CANDYLAND,Supplier 46
2026-01-01,SKU1749,Warehouse,4.1085,3.3133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1749,TK,TK(500)ML,CANDYLAND,Supplier 74
2026-01-01,SKU1753,Store B,1.411,1.1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1753,TK,TK(135)G,CANDYLAND,Supplier 46
2026-01-01,SKU1754,Store A,1.577,1.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1754,TK,TK(30)G,CANDYLAND,Supplier 74
2026-01-01,SKU1756,Store C,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1756,TK,TK(140)G,CANDYLAND,Supplier 74
