sku,product_name,location,current_qty,unit_cost,supplier,recent_units,recent_revenue,avg_weekly_demand
SKU0645,Product 0645,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0645,Product 0645,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0645,Product 0645,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0645,Product 0645,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0646,Product 0646,Store A,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0646,Product 0646,Store B,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0646,Product 0646,Store C,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0646,Product 0646,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0647,Product 0647,Store A,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0647,Product 0647,Store B,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0647,Product 0647,Store C,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0647,Product 0647,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0648,Product 0648,Store A,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0648,Product 0648,Store B,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0648,Product 0648,Store C,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0648,Product 0648,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0649,Product 0649,Store A,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0649,Product 0649,Store B,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0649,Product 0649,Store C,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0649,Product 0649,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0650,Product 0650,Store A,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0650,Product 0650,Store B,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0650,Product 0650,Store C,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0650,Product 0650,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0651,Product 0651,Store B,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0651,Product 0651,Store C,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0651,Product 0651,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0652,Product 0652,Warehouse,0.0,0.4084,Supplier 02,0.0,0.0,0.0
SKU0653,Product 0653,Warehouse,264.0,0.4067,Supplier 02,0.0,0.0,0.0
SKU0654,Product 0654,Warehouse,168.0,0.3835,Supplier 02,0.0,0.0,0.0
SKU0655,Product 0655,Warehouse,60.0,0.4324,Supplier 02,0.0,0.0,0.0
SKU0656,Product 0656,Store A,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0656,Product 0656,Store B,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0656,Product 0656,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0657,Product 0657,Warehouse,0.0,0.0,Supplier 54,0.0,0.0,0.0
SKU0658,Product 0658,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0659,Product 0659,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0660,Product 0660,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0661,Product 0661,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0662,Product 0662,Store A,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0662,Product 0662,Store B,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0662,Product 0662,Store C,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0662,Product 0662,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0663,Product 0663,Store A,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0663,Product 0663,Store B,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0663,Product 0663,Store C,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0663,Product 0663,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0664,Product 0664,Warehouse,0.0,0.0,Supplier 61,0.0,0.0,0.0
SKU0665,Product 0665,Store A,0.0,0.0,Supplier 61,0.0,0.0,0.0
SKU0665,Product 0665,Store B,0.0,0.0,Supplier 61,0.0,0.0,0.0
SKU0665,Product 0665,Store C,0.0,0.0,Supplier 61,0.0,0.0,0.0
SKU0665,Product 0665,Warehouse,0.0,0.0,Supplier 61,0.0,0.0,0.0
SKU0666,Product 0666,Warehouse,0.0,1.9123,Supplier 61,0.0,0.0,0.0
SKU0667,Product 0667,Store A,0.0,0.0,Supplier 61,0.0,0.0,0.0
SKU0667,Product 0667,Warehouse,0.0,0.0,Supplier 61,0.0,0.0,0.0
SKU0668,Product 0668,Warehouse,0.0,1.9123,Supplier 61,0.0,0.0,0.0
SKU0669,Product 0669,Store C,0.0,0.0,Supplier 59,0.0,0.0,0.0
SKU0669,Product 0669,Warehouse,0.0,0.0,Supplier 59,0.0,0.0,0.0
SKU0670,Product 0670,Store B,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0670,Product 0670,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0671,Product 0671,Store B,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0671,Product 0671,Store C,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0671,Product 0671,Warehouse,0.0,0.0,Supplier 16,0.0,0.0,0.0
SKU0672,Product 0672,Store B,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU0672,Product 0672,Store C,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU0672,Product 0672,Warehouse,0.0,0.0,Supplier 42,0.0,0.0,0.0
SKU0673,Product 0673,Store B,0.0,0.0,Supplier 69,0.0,0.0,0.0
SKU0673,Product 0673,Store C,0.0,0.0,Supplier 69,0.0,0.0,0.0
SKU0673,Product 0673,Warehouse,0.0,0.0,Supplier 69,0.0,0.0,0.0
SKU0674,Product 0674,Store A,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0674,Product 0674,Store B,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0674,Product 0674,Store C,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0674,Product 0674,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0675,Product 0675,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU0675,Product 0675,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU0675,Product 0675,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU0675,Product 0675,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU0676,Product 0676,Store A,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0676,Product 0676,Store B,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0676,Product 0676,Store C,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0676,Product 0676,Warehouse,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0677,Product 0677,Store A,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU0677,Product 0677,Store B,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU0677,Product 0677,Store C,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU0677,Product 0677,Warehouse,0.0,0.0,Supplier 74,0.0,0.0,0.0
SKU0678,Product 0678,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0679,Product 0679,Warehouse,0.0,0.498,Supplier 02,0.0,0.0,0.0
SKU0680,Product 0680,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0681,Product 0681,Warehouse,48.0,0.3826,Supplier 02,0.0,0.0,0.0
SKU0682,Product 0682,Warehouse,18.0,0.3154,Supplier 66,0.0,0.0,0.0
SKU0683,Product 0683,Store A,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0683,Product 0683,Store B,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0683,Product 0683,Store C,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0683,Product 0683,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0684,Product 0684,Store A,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0684,Product 0684,Store B,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0684,Product 0684,Store C,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0684,Product 0684,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0685,Product 0685,Store A,0.0,0.0,Supplier 32,0.0,0.0,0.0
SKU0685,Product 0685,Store B,0.0,0.0,Supplier 32,0.0,0.0,0.0
SKU0685,Product 0685,Store C,0.0,0.0,Supplier 32,0.0,0.0,0.0
SKU0685,Product 0685,Warehouse,0.0,0.0,Supplier 32,0.0,0.0,0.0
SKU0686,Product 0686,Store A,0.0,0.0,Supplier 21,0.0,0.0,0.0
SKU0686,Product 0686,Store B,0.0,0.0,Supplier 21,0.0,0.0,0.0
SKU0686,Product 0686,Store C,0.0,0.0,Supplier 21,0.0,0.0,0.0
SKU0686,Product 0686,Warehouse,0.0,0.0,Supplier 21,0.0,0.0,0.0
SKU0687,Product 0687,Store C,0.0,0.0,Supplier 47,0.0,0.0,0.0
SKU0687,Product 0687,Warehouse,0.0,0.0,Supplier 47,0.0,0.0,0.0
SKU0688,Product 0688,Warehouse,90.0,0.3586,Multiple suppliers,0.0,0.0,0.0
SKU0689,Product 0689,Store A,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0689,Product 0689,Store B,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0689,Product 0689,Store C,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0689,Product 0689,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0690,Product 0690,Store A,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0690,Product 0690,Store B,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0690,Product 0690,Store C,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0690,Product 0690,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0691,Product 0691,Store A,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0691,Product 0691,Store B,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0691,Product 0691,Store C,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0691,Product 0691,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0692,Product 0692,Warehouse,142.0,0.21,Supplier 02,0.0,0.0,0.0
SKU0693,Product 0693,Warehouse,288.0,0.3527,Supplier 02,0.0,0.0,0.0
SKU0694,Product 0694,Warehouse,252.0,0.2158,Supplier 02,0.0,0.0,0.0
SKU0695,Product 0695,Store A,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU0695,Product 0695,Store B,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU0695,Product 0695,Store C,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU0695,Product 0695,Warehouse,0.0,0.0,Supplier 29,0.0,0.0,0.0
SKU0696,Product 0696,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0696,Product 0696,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0697,Product 0697,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0697,Product 0697,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0697,Product 0697,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0697,Product 0697,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0698,Product 0698,Warehouse,0.0,0.6032,Supplier 05,0.0,0.0,0.0
SKU0699,Product 0699,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0699,Product 0699,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0699,Product 0699,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0700,Product 0700,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0700,Product 0700,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0700,Product 0700,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0700,Product 0700,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0701,Product 0701,Store C,0.0,0.0,Supplier 17,0.0,0.0,0.0
SKU0702,Product 0702,Warehouse,96.0,0.3503,Supplier 02,0.0,0.0,0.0
SKU0703,Product 0703,Store A,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0703,Product 0703,Store C,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0703,Product 0703,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0704,Product 0704,Store A,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0704,Product 0704,Store B,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0704,Product 0704,Store C,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0704,Product 0704,Warehouse,0.0,0.0,Supplier 64,0.0,0.0,0.0
SKU0705,Product 0705,Store A,0.0,0.0,Supplier 32,0.0,0.0,0.0
SKU0705,Product 0705,Store B,0.0,0.0,Supplier 32,0.0,0.0,0.0
SKU0705,Product 0705,Store C,0.0,0.0,Supplier 32,0.0,0.0,0.0
SKU0705,Product 0705,Warehouse,0.0,0.0,Supplier 32,0.0,0.0,0.0
SKU0706,Product 0706,Store A,0.0,0.0,Supplier 72,0.0,0.0,0.0
SKU0706,Product 0706,Store B,0.0,0.0,Supplier 72,0.0,0.0,0.0
SKU0706,Product 0706,Store C,0.0,0.0,Supplier 72,0.0,0.0,0.0
SKU0706,Product 0706,Warehouse,0.0,0.0,Supplier 72,0.0,0.0,0.0
SKU0707,Product 0707,Store A,0.0,0.0,Supplier 59,0.0,0.0,0.0
SKU0707,Product 0707,Store B,0.0,0.0,Supplier 59,0.0,0.0,0.0
SKU0707,Product 0707,Store C,0.0,0.0,Supplier 59,0.0,0.0,0.0
SKU0707,Product 0707,Warehouse,0.0,0.0,Supplier 59,0.0,0.0,0.0
SKU0708,Product 0708,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0709,Product 0709,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0710,Product 0710,Warehouse,60.0,0.3154,Supplier 02,0.0,0.0,0.0
SKU0711,Product 0711,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0712,Product 0712,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0713,Product 0713,Warehouse,0.0,0.0,Supplier 02,0.0,0.0,0.0
SKU0714,Product 0714,Store C,0.0,0.0,Unknown supplier,0.0,0.0,0.0
SKU0715,Product 0715,Warehouse,12.0,0.7387,Supplier 05,0.0,0.0,0.0
SKU0716,Product 0716,Store B,6.0,3.6105,Supplier 54,0.0,0.0,0.0
SKU0716,Product 0716,Warehouse,0.0,0.0,Supplier 54,0.0,0.0,0.0
SKU0717,Product 0717,Store A,0.0,0.0,Supplier 27,0.0,0.0,0.0
SKU0717,Product 0717,Store B,0.0,0.0,Supplier 27,0.0,0.0,0.0
SKU0717,Product 0717,Store C,0.0,0.0,Supplier 27,0.0,0.0,0.0
SKU0717,Product 0717,Warehouse,0.0,0.0,Supplier 27,0.0,0.0,0.0
SKU0718,Product 0718,Store A,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0718,Product 0718,Store B,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0718,Product 0718,Store C,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0718,Product 0718,Warehouse,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0719,Product 0719,Store A,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0719,Product 0719,Store B,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0719,Product 0719,Store C,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0719,Product 0719,Warehouse,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0720,Product 0720,Store B,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0720,Product 0720,Store C,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0720,Product 0720,Warehouse,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0721,Product 0721,Store A,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0721,Product 0721,Store B,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0721,Product 0721,Store C,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0721,Product 0721,Warehouse,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0722,Product 0722,Store A,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0722,Product 0722,Store B,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0722,Product 0722,Store C,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0722,Product 0722,Warehouse,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0723,Product 0723,Store A,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0723,Product 0723,Store B,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0723,Product 0723,Store C,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0723,Product 0723,Warehouse,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0724,Product 0724,Warehouse,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0725,Product 0725,Warehouse,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0726,Product 0726,Warehouse,6.0,0.8674,Supplier 49,0.0,0.0,0.0
SKU0727,Product 0727,Store B,19.0,0.8674,Supplier 49,0.0,0.0,0.0
SKU0727,Product 0727,Warehouse,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0728,Product 0728,Warehouse,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0729,Product 0729,Warehouse,24.0,0.8674,Supplier 49,0.0,0.0,0.0
SKU0730,Product 0730,Store A,0.0,0.0,Supplier 32,0.0,0.0,0.0
SKU0730,Product 0730,Store B,0.0,0.0,Supplier 32,0.0,0.0,0.0
SKU0730,Product 0730,Store C,0.0,0.0,Supplier 32,0.0,0.0,0.0
SKU0730,Product 0730,Warehouse,0.0,0.0,Supplier 32,0.0,0.0,0.0
SKU0731,Product 0731,Store A,0.0,0.0,Supplier 37,0.0,0.0,0.0
SKU0731,Product 0731,Store B,0.0,0.0,Supplier 37,0.0,0.0,0.0
SKU0731,Product 0731,Store C,0.0,0.0,Supplier 37,0.0,0.0,0.0
SKU0731,Product 0731,Warehouse,0.0,0.0,Supplier 37,0.0,0.0,0.0
SKU0732,Product 0732,Store A,0.0,0.0,Supplier 37,0.0,0.0,0.0
SKU0732,Product 0732,Store B,0.0,0.0,Supplier 37,0.0,0.0,0.0
SKU0732,Product 0732,Store C,0.0,0.0,Supplier 37,0.0,0.0,0.0
SKU0732,Product 0732,Warehouse,0.0,0.0,Supplier 37,0.0,0.0,0.0
SKU0733,Product 0733,Store A,0.0,0.0,Supplier 37,0.0,0.0,0.0
SKU0733,Product 0733,Store B,0.0,0.0,Supplier 37,0.0,0.0,0.0
SKU0733,Product 0733,Store C,0.0,0.0,Supplier 37,0.0,0.0,0.0
SKU0733,Product 0733,Warehouse,0.0,0.0,Supplier 37,0.0,0.0,0.0
SKU0734,Product 0734,Store A,0.0,0.0,Supplier 31,0.0,0.0,0.0
SKU0734,Product 0734,Store B,0.0,0.0,Supplier 31,0.0,0.0,0.0
SKU0734,Product 0734,Store C,0.0,0.0,Supplier 31,0.0,0.0,0.0
SKU0734,Product 0734,Warehouse,0.0,0.0,Supplier 31,0.0,0.0,0.0
SKU0735,Product 0735,Store A,0.0,0.0,Supplier 31,0.0,0.0,0.0
SKU0735,Product 0735,Store B,0.0,0.0,Supplier 31,0.0,0.0,0.0
SKU0735,Product 0735,Store C,0.0,0.0,Supplier 31,0.0,0.0,0.0
SKU0735,Product 0735,Warehouse,0.0,0.0,Supplier 31,0.0,0.0,0.0
SKU0736,Product 0736,Store A,0.0,0.0,Supplier 31,0.0,0.0,0.0
SKU0736,Product 0736,Store B,0.0,0.0,Supplier 31,0.0,0.0,0.0
SKU0736,Product 0736,Store C,0.0,0.0,Supplier 31,0.0,0.0,0.0
SKU0736,Product 0736,Warehouse,0.0,0.0,Supplier 31,0.0,0.0,0.0
SKU0737,Product 0737,Store A,0.0,0.0,Unknown supplier,0.0,0.0,0.0
SKU0737,Product 0737,Store B,0.0,0.0,Unknown supplier,0.0,0.0,0.0
SKU0737,Product 0737,Store C,0.0,0.0,Unknown supplier,0.0,0.0,0.0
SKU0737,Product 0737,Warehouse,0.0,0.0,Unknown supplier,0.0,0.0,0.0
SKU0738,Product 0738,Warehouse,330.0,0.6391,Supplier 69,0.0,0.0,0.0
SKU0739,Product 0739,Store A,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0739,Product 0739,Store B,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0739,Product 0739,Store C,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0739,Product 0739,Warehouse,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0740,Product 0740,Store A,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0740,Product 0740,Store B,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0740,Product 0740,Store C,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0740,Product 0740,Warehouse,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0741,Product 0741,Store A,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0741,Product 0741,Store B,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0741,Product 0741,Store C,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0741,Product 0741,Warehouse,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0742,Product 0742,Store A,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0742,Product 0742,Store B,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0742,Product 0742,Store C,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0742,Product 0742,Warehouse,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0743,Product 0743,Store A,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0743,Product 0743,Store B,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0743,Product 0743,Store C,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0743,Product 0743,Warehouse,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0744,Product 0744,Store A,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0744,Product 0744,Store B,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0744,Product 0744,Store C,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0744,Product 0744,Warehouse,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0745,Product 0745,Store A,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0745,Product 0745,Store B,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0745,Product 0745,Store C,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0745,Product 0745,Warehouse,0.0,0.0,Supplier 38,0.0,0.0,0.0
SKU0746,Product 0746,Store C,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0746,Product 0746,Warehouse,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0747,Product 0747,Store C,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0747,Product 0747,Warehouse,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0748,Product 0748,Store C,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0749,Product 0749,Store C,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0750,Product 0750,Store C,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0751,Product 0751,Store C,0.0,0.0,Supplier 49,0.0,0.0,0.0
SKU0752,Product 0752,Store A,0.0,0.0,Supplier 59,0.0,0.0,0.0
SKU0752,Product 0752,Store B,0.0,0.0,Supplier 59,0.0,0.0,0.0
SKU0752,Product 0752,Store C,0.0,0.0,Supplier 59,0.0,0.0,0.0
SKU0752,Product 0752,Warehouse,0.0,0.0,Supplier 59,0.0,0.0,0.0
SKU0753,Product 0753,Store A,0.0,0.0,Supplier 26,0.0,0.0,0.0
SKU0753,Product 0753,Store B,0.0,0.0,Supplier 26,0.0,0.0,0.0
SKU0753,Product 0753,Warehouse,0.0,0.0,Supplier 26,0.0,0.0,0.0
SKU0754,Product 0754,Store A,0.0,0.0,Supplier 69,0.0,0.0,0.0
SKU0754,Product 0754,Store B,0.0,0.0,Supplier 69,0.0,0.0,0.0
SKU0754,Product 0754,Store C,0.0,0.0,Supplier 69,0.0,0.0,0.0
SKU0754,Product 0754,Warehouse,0.0,0.0,Supplier 69,0.0,0.0,0.0
SKU0755,Product 0755,Store A,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0755,Product 0755,Store B,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0755,Product 0755,Store C,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0755,Product 0755,Warehouse,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0756,Product 0756,Store A,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0756,Product 0756,Store B,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0756,Product 0756,Store C,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0756,Product 0756,Warehouse,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0757,Product 0757,Store A,0.0,0.0,Supplier 34,0.0,0.0,0.0
SKU0757,Product 0757,Warehouse,0.0,0.0,Supplier 34,0.0,0.0,0.0
SKU0758,Product 0758,Store A,0.0,0.0,Supplier 34,0.0,0.0,0.0
SKU0758,Product 0758,Store B,0.0,0.0,Supplier 34,0.0,0.0,0.0
SKU0758,Product 0758,Store C,0.0,0.0,Supplier 34,0.0,0.0,0.0
SKU0758,Product 0758,Warehouse,0.0,0.0,Supplier 34,0.0,0.0,0.0
SKU0759,Product 0759,Store A,0.0,0.0,Supplier 34,0.0,0.0,0.0
SKU0759,Product 0759,Store B,0.0,0.0,Supplier 34,0.0,0.0,0.0
SKU0759,Product 0759,Store C,0.0,0.0,Supplier 34,0.0,0.0,0.0
SKU0759,Product 0759,Warehouse,0.0,0.0,Supplier 34,0.0,0.0,0.0
SKU0760,Product 0760,Store A,0.0,0.0,Supplier 11,0.0,0.0,0.0
SKU0760,Product 0760,Store B,0.0,0.0,Supplier 11,0.0,0.0,0.0
SKU0760,Product 0760,Warehouse,0.0,0.0,Supplier 11,0.0,0.0,0.0
SKU0761,Product 0761,Store B,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0761,Product 0761,Warehouse,0.0,0.0,Multiple suppliers,0.0,0.0,0.0
SKU0762,Product 0762,Store A,0.0,0.0,Supplier 26,0.0,0.0,0.0
SKU0762,Product 0762,Store B,0.0,0.0,Supplier 26,0.0,0.0,0.0
SKU0762,Product 0762,Store C,0.0,0.0,Supplier 26,0.0,0.0,0.0
SKU0762,Product 0762,Warehouse,0.0,0.0,Supplier 26,0.0,0.0,0.0
SKU0763,Product 0763,Store A,0.0,0.0,Supplier 26,0.0,0.0,0.0
SKU0763,Product 0763,Store B,0.0,0.0,Supplier 26,0.0,0.0,0.0
SKU0763,Product 0763,Store C,0.0,0.0,Supplier 26,0.0,0.0,0.0
